x;y
1.87089;0.000987252
1.88089;0.000976046
1.89089;0.000965092
1.90089;0.00095438
1.91089;0.000943904
1.92089;0.000933655
1.93089;0.000923627
1.94089;0.000913811
1.95089;0.000904202
1.96089;0.000894793
1.97089;0.000885578
1.98089;0.000876551
1.99089;0.000867705
2.00089;0.000859037
2.01089;0.00085054
2.02089;0.000842209
2.03089;0.00083404
2.04089;0.000826028
2.05089;0.000818168
2.06089;0.000810457
2.07089;0.000802889
2.08089;0.000795462
2.09089;0.00078817
2.10089;0.000781011
2.11089;0.000773981
2.12089;0.000767076
2.13089;0.000760294
2.14089;0.00075363
2.15089;0.000747082
2.16089;0.000740647
2.17089;0.000734322
2.18089;0.000728104
2.19089;0.00072199
2.20089;0.000715978
2.21089;0.000710066
2.22089;0.00070425
2.23089;0.000698529
2.24089;0.0006929
2.25089;0.000687361
2.26089;0.00068191
2.27089;0.000676544
2.28089;0.000671263
2.29089;0.000666063
2.30089;0.000660943
2.31089;0.000655901
2.32089;0.000650936
2.33089;0.000646045
2.34089;0.000641227
2.35089;0.00063648
2.36089;0.000631803
2.37089;0.000627195
2.38089;0.000622653
2.39089;0.000618176
2.40089;0.000613764
2.41089;0.000609414
2.42089;0.000605125
2.43089;0.000600896
2.44089;0.000596726
2.45089;0.000592613
2.46089;0.000588556
2.47089;0.000584555
2.48089;0.000580608
2.49089;0.000576713
2.50089;0.000572871
2.51089;0.000569079
2.52089;0.000565338
2.53089;0.000561645
2.54089;0.000558
2.55089;0.000554402
2.56089;0.00055085
2.57089;0.000547344
2.58089;0.000543881
2.59089;0.000540463
2.60089;0.000537087
2.61089;0.000533753
2.62089;0.00053046
2.63089;0.000527207
2.64089;0.000523994
2.65089;0.00052082
2.66089;0.000517684
2.67089;0.000514586
2.68089;0.000511525
2.69089;0.0005085
2.70089;0.00050551
2.71089;0.000502555
2.72089;0.000499635
2.73089;0.000496748
2.74089;0.000493895
2.75089;0.000491074
2.76089;0.000488286
2.77089;0.000485529
2.78089;0.000482803
2.79089;0.000480108
2.80089;0.000477442
2.81089;0.000474806
2.82089;0.000472199
2.83089;0.00046962
2.84089;0.00046707
2.85089;0.000464547
2.86089;0.000462051
2.87089;0.000459581
2.88089;0.000457138
2.89089;0.000454721
